SYMBOL	24888_1366Naive	24888_1369Naive	24888_1369DN	24888_1367DN	24888_1367Naive	24888_2189Naive	24888_2189DN	24888_2179Naive	24888_1368Naive	24888_2183Naive	24888_2183DN	24888_2185Naive	24888_2185DN	24888_1365DN	24888_1365Naive
CTD-2034I21.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM90A12P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SL51P	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
RP11-504G3.2	0	0	9	0	0	0	0	0	0	1	0	0	0	0	0
FGFR3P6	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TMEM233	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
RP11-135A1.2	1	4	2	0	4	3	1	1	8	4	1	8	0	2	3
RP11-2G1.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-739P1.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-405F3.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SSU72P8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC092431.3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OR5AN2P	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
AC005152.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPDYE5	9	19	24	15	19	24	22	24	28	19	5	48	9	7	19
RP11-114H24.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1QA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-69H14.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-520A21.1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
RP11-344N10.2	9	9	6	4	7	7	0	9	5	5	3	17	7	3	2
PRPF38AP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNRPGP11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTD-2537I9.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CARD8-AS1	534	386	654	522	575	543	787	543	410	688	373	1004	680	485	656
CTD-2616J11.2	0	0	1	0	3	2	1	2	1	3	1	0	2	0	2
LRRC37A3	20	21	57	22	19	17	12	34	20	46	38	26	36	17	19
PDCL3P3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MT-TG	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
RP11-129H15.4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
STAT6	11156	8549	9221	6447	9407	7823	8877	8661	8157	13133	8139	15689	10565	7291	10049
CTC-523E23.5	44	55	78	51	78	57	56	0	62	103	56	0	0	51	43
RN7SKP130	2	1	4	1	3	1	0	2	1	0	6	7	0	0	4
RP11-1186N24.5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
HNRNPUL1	3878	2734	3743	2707	3833	2582	3721	2944	3450	3428	3040	4509	2965	3298	3677
HMGN1P17	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5
AC107399.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GXYLT2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ZNF623	4	12	13	11	10	0	1	9	1	14	17	0	0	0	4
RC3H1-IT1	7	0	2	3	11	4	2	4	0	7	0	10	3	3	3
GS1-24F4.3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
AC023274.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GFM1	1376	1063	1975	1120	1490	986	1486	850	960	1254	948	2135	1012	887	1235
RP3-323N1.2	41	48	56	23	15	60	58	70	55	72	32	22	28	49	43
RP11-446E24.4	0	0	7	2	0	0	0	1	0	2	0	0	0	0	2
RNU2-59P	0	0	0	0	1	0	1	3	1	5	2	1	0	0	1
RP11-107C16.2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TRDV1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJ239318.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VPS26BP1	1	3	0	1	0	0	0	3	4	0	15	0	2	3	3
RP11-1099M24.6	15	16	13	18	15	17	10	17	19	13	15	16	2	3	10
RP11-830F9.7	15	17	62	20	56	12	22	26	37	44	67	24	4	30	10
RP11-812E19.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR6M2P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NFIA	43	18	99	17	43	11	39	29	30	37	15	25	49	41	28
RPL7AP65	12	12	14	16	25	0	2	11	19	19	6	13	7	3	10
ABI1	3173	2526	3103	2385	3254	2651	4353	2687	2623	3485	2469	4440	3097	3058	3053
RP11-320M2.1	5	16	15	17	6	19	25	11	37	21	4	14	16	10	25
MIR6514	8	5	0	1	2	2	2	1	5	1	9	2	2	3	0
RNU6-707P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TBC1D3B	0	1	7	0	6	2	0	3	2	0	0	0	0	6	1
RNU6-602P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-538C21.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RABIF	536	403	670	363	394	335	683	377	424	331	453	668	542	522	559
CTC-261N6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SUB1P2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GATA2-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SYNM	0	0	1	3	0	0	1	0	0	0	0	0	5	0	0
MRPL15P1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0
BX682235.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC092687.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ISCUP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-74K19.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-360L9.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRELD2	647	399	527	399	546	421	615	384	467	464	592	621	470	748	622
RP11-33I11.2	11	18	16	9	21	15	7	10	16	16	7	14	13	6	2
HCAR3	0	0	0	0	0	0	0	0	0	0	7	0	0	0	3
CLCN5	95	48	133	42	39	41	6	116	1	11	57	43	44	68	34
ZNF720P1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-347H15.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-91I20.2	1	1	2	1	0	0	0	1	0	0	0	3	2	0	0
SPANXA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMGN1P5	0	2	0	0	0	0	0	0	3	0	0	0	0	0	1
RP11-149F8.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IFITM4P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-484D2.3	17	36	17	28	12	6	24	14	12	22	16	23	18	6	8
TESK1	410	320	446	271	418	273	443	348	345	353	318	487	382	416	423
RPS10	53	30	40	44	30	32	26	47	43	75	27	41	31	37	32
ALDH1A1	38	4	38	22	16	16	48	55	12	41	11	49	0	17	60
DUX4L13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC006373.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-22P4.2	0	0	0	0	0	0	0	0	0	1	0	1	2	0	2
FBXW11P1	2	6	7	7	0	5	1	0	0	1	0	4	3	0	1
RANBP10	1250	1023	710	489	1251	1052	965	1346	969	1123	612	1603	749	696	1169
RP11-298H24.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1QB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIF4A	0	0	5	1	0	0	69	0	0	0	15	0	17	67	0
snoU18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAF1	263	219	547	372	227	244	459	258	342	208	461	548	677	336	206
RP11-420H19.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-25O10.2	2	0	6	2	5	0	1	0	2	3	0	2	0	0	0
AP001048.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP6-166C19.20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-571L19.8	11	6	6	7	10	6	13	13	10	12	6	19	12	11	8
XXbac-BPG258E24.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-132N15.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-722E23.2	2	1	9	1	0	3	3	0	0	1	0	2	7	2	5
AC016747.3	271	158	148	119	128	89	205	209	224	218	114	204	89	118	134
RP11-429E11.3	5	0	0	0	0	2	0	0	1	2	0	2	0	0	21
AC079355.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AP000302.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP4-796I17.5	7	6	7	6	6	2	0	1	9	5	6	4	2	3	6
RP11-131M6.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PNPLA4	295	273	292	240	276	323	414	393	151	348	141	344	197	211	385
RP11-80B9.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC010136.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABTB2	14	13	14	13	17	9	48	11	11	11	24	42	53	16	36
RP11-309L24.6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
RN7SL785P	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
RP11-467N20.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTC-548K16.6	34	46	18	26	51	35	26	46	31	23	50	104	32	36	21
RP4-764D2.1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1
CLDN23	0	0	11	14	0	0	10	0	3	0	11	3	25	10	1
NR5A2	0	0	20	5	0	0	17	1	6	0	4	1	5	10	0
KB-1958F4.2	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0
HSPA2	70	5	20	0	13	5	28	30	23	11	0	18	51	2	37
LY75	710	696	880	572	715	514	806	421	645	1094	650	892	682	456	571
RNU6-137P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CNOT7	4195	3378	4045	2835	4291	3141	3919	3192	3842	4456	2346	5430	3537	3308	4371
SLCO6A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTD-2046J7.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR4714	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
AC104654.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-96J19.1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
RHBDF1	0	1	21	2	0	10	3	10	1	0	0	18	5	20	1
USPL1	1342	1400	1487	1029	1497	1331	1432	1216	1346	1910	967	2425	1216	1172	1534
ANKS6	360	191	212	237	470	273	358	259	393	399	227	465	280	172	372
SCARNA11	2	2	0	0	1	0	0	3	0	0	0	1	0	3	7
RP11-317J19.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ZBTB5	289	235	115	92	135	258	150	257	203	287	62	183	125	206	245
MTND1P23	5	0	6	4	0	2	2	1632	2	3	3	1144	920	7	8
SNRPGP16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC012513.4	24	7	4	3	13	8	5	20	3	15	5	15	3	6	2
AC142293.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTC-281F24.1	101	11	9	19	49	12	3	78	11	5	12	36	33	1	7
ANKRD7	0	4	6	1	6	0	0	0	1	14	0	0	0	3	4
AC010492.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JADE2	1918	1702	2017	1455	1803	1410	1565	1574	1725	2287	1652	2567	1800	1563	2186
SLC18B1	1123	873	726	422	1259	805	633	557	843	1134	385	1493	374	464	1091
RP11-222K16.2	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4
KRT35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-796A5.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AP001605.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PNLIP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-817J15.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM20P1	1	6	19	10	2	2	1	0	13	8	21	15	3	0	1
RP11-153M7.5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
AC000095.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF280D	811	633	951	837	815	738	953	705	842	1013	624	956	750	872	909
KPNA2	635	593	946	450	581	710	1016	454	464	620	843	1032	1232	874	726
RPL17P25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAM1L1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
RP4-673D20.4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LINC00229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC139099.5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
SLC20A1P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-666A20.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-567M16.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NAP1L3	38	3	37	5	12	3	13	10	2	0	0	14	11	43	27
ZRANB3	150	175	245	67	164	112	159	139	294	254	110	90	159	128	183
SH3GL3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASPM	3	0	60	40	11	13	142	0	0	0	56	0	0	38	8
RP11-626G11.4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
TMEM170A	1332	623	1261	819	899	865	1116	711	747	880	645	1484	1419	747	819
SLC45A2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
IL2RB	38	24	234	173	2	8	265	0	0	1	470	13	448	478	554
RP5-1096J16.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LPAR5	1427	1443	2063	1265	1757	1387	2119	1490	1195	1523	1439	2087	1774	1494	1956
DLK2	2	11	21	8	13	10	16	12	18	13	0	7	10	1	8
RP11-146F11.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAMDC2	2	5	0	0	0	0	0	0	1	2	0	0	0	0	0
RPS19BP1	830	875	1175	810	976	697	1167	978	861	971	941	1293	917	1311	1055
AC005077.14	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GAPDHP70	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0
RP11-313C15.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC034228.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STMN3	620	427	301	429	1129	360	221	547	561	884	471	792	264	528	639
B4GALNT1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
SCAMP1	831	600	785	593	850	719	679	701	633	834	593	1135	717	845	950
AC108448.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-483I13.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KANSL1	244	204	304	170	279	167	213	254	247	267	243	341	190	228	274
RP13-714J12.1	13	23	10	1	4	1	0	45	11	14	7	11	2	5	11
WASIR2	66	144	69	48	92	79	81	80	80	104	34	38	10	64	129
CTB-4E7.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
APOL5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-386B1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP13-1039J1.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-227H15.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-323C15.2	0	0	0	6	0	0	3	0	0	0	0	0	0	1	0
MIR7856	1	0	0	0	1	1	0	0	1	2	0	5	2	1	0
CTB-13L3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-108N13.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF69	44	34	89	36	32	39	60	65	53	49	49	71	94	55	49
UTP20	491	613	977	625	603	755	719	650	709	856	432	1075	590	363	592
METAP1	843	699	883	676	890	777	1018	902	762	1018	518	1156	836	584	927
RP3-343K2.4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
RP11-804F13.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-135J2.3	10	0	5	0	0	0	0	0	2	1	1	0	4	2	0
RP11-178A10.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP5-1029K10.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC020743.2	0	0	1	5	0	4	7	0	4	3	2	9	9	14	9
RP11-449P15.2	21	15	29	25	33	28	2	24	12	28	13	56	29	22	9
RP11-457D20.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RBSN	1114	937	1044	673	900	788	794	1015	1155	1018	839	1494	928	865	1339
HLA-DRB6	12	7	3	11	3	0	0	17	2	11	10	223	18	0	2
RP11-550A18.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AP000721.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC093106.4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DYNLL1P3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF610	128	88	41	9	90	102	75	30	148	176	28	121	34	60	93
RP11-63G10.2	0	0	0	0	0	1	0	2	0	1	2	1	0	1	0
CEACAM7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
USP17L16P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IER3IP1	626	483	627	361	524	381	561	451	500	653	309	820	478	557	602
RNA5SP257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SKIV2L2	1627	1404	1757	1092	1437	1399	1405	1547	1387	1697	1048	1951	1328	1299	1352
MIR548AS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP1-56K13.2	4	7	9	6	14	12	18	9	16	15	1	34	14	8	4
CPXM2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC016894.1	0	2	0	4	10	3	0	5	0	9	2	2	2	0	1
NGFR	0	0	4	5	0	3	0	0	6	0	3	0	2	8	2
MBD3L4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-818C3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KATNA1	591	401	538	449	556	406	442	474	453	396	390	659	471	642	623
MTATP6P13	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0
RP11-56G10.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1273P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NMD3	1127	758	1192	786	932	765	1123	1003	806	1275	691	1375	917	974	1184
RP11-17M24.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-874G11.1	3	3	1	2	0	4	6	10	1	14	0	10	1	2	7
LINC00160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP1-127B20.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-219G17.4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-674I16.1	13	22	25	3	10	14	7	8	3	20	3	6	13	3	18
NINL	11	54	70	38	26	3	5	4	62	35	16	9	53	73	8
RP1-60O19.2	13	7	3	0	1	11	4	17	0	15	2	24	5	2	2
RP4-668J24.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
USP34	1333	1260	1555	1195	1097	1138	1047	1708	1383	1615	1143	1304	1301	1133	1378
ISX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-501J20.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
RP13-77O11.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-474G23.3	4	4	8	1	5	1	3	1	6	3	6	0	4	3	0
LINC01277	1	3	6	3	0	0	0	0	1	0	2	2	0	0	0
RP11-567I13.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AMD1P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP4-808O4.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WNT1	3	5	0	4	0	1	7	2	0	4	1	3	11	2	1
TRAJ10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-131N11.4	1	0	4	0	0	0	0	0	0	0	5	0	0	4	1
FAM151A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-675F6.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BTBD3	84	42	1	7	69	60	16	90	55	64	2	124	18	33	91
RP11-374M1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARRDC3-AS1	20	22	22	11	26	30	35	20	19	37	23	44	21	11	26
HMGB3P10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GP5	0	0	11	0	7	0	34	0	0	0	60	11	0	12	22
F2	1	4	2	0	0	0	0	0	2	5	0	0	0	1	7
LINC01237	18	14	19	12	27	31	13	18	14	16	7	10	9	20	26
NCAPD2	1405	1619	2442	1242	1505	1182	2176	1316	1491	1729	1858	2835	1938	1440	2021
IGLV1-41	0	10	20	22	19	0	0	0	0	17	8	11	6	0	0
RP11-506E9.3	5	6	3	1	7	3	1	0	2	2	0	0	0	1	4
RP11-545P6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-758N13.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CH507-216K13.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM210CP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-1216L17.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XXbac-B33L19.15	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MT-TL1	10	5	17	19	5	13	8	7	10	19	14	14	6	13	18
REV1	1596	931	1233	815	1405	956	1005	971	1035	1123	796	1620	1093	836	1291
SLC38A5	243	197	163	119	145	138	204	237	198	298	230	252	161	227	175
KAT2B	831	777	506	331	850	587	492	674	590	926	372	1017	566	494	652
MRC2	0	0	0	0	0	0	1	0	0	0	0	15	23	0	0
RP11-13P5.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-653P	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
TAS2R30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-202D1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-737O24.2	2	2	0	0	8	3	1	1	11	4	4	16	3	0	4
KB-7G2.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
USP9YP22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-331H13.1	0	0	0	4	11	0	0	1	0	0	0	4	0	1	0
SPEN	3970	3798	4316	2876	3665	3053	2961	3398	3709	4547	3399	5814	2944	2610	4017
RP11-83J21.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSMC1P11	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
CCDC173	3	1	5	8	2	3	0	13	3	2	1	0	0	17	16
OR5H2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPL5P19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRC1-AS1	4	4	4	2	8	8	1	7	12	6	7	8	0	8	0
OR4N4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YEATS2-AS1	3	8	8	10	4	0	0	8	5	23	11	12	36	1	35
RP4-663N10.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CREBBP	2607	1764	2983	1913	3999	2117	1683	2289	2677	2806	2490	4803	1702	1646	2590
GALT	957	823	861	665	1295	997	809	974	896	1483	997	1693	870	844	896
RP11-212P7.2	112	62	75	57	61	50	65	116	88	77	65	161	62	90	85
KIF13B	484	365	481	424	662	447	319	653	617	628	285	736	290	309	444
CTD-2066L21.3	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
AL591704.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RBM46	0	8	7	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP64	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
RP11-439M15.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-653J6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD62A	1	0	3	0	0	3	2	1	2	1	2	0	1	0	2
RN7SKP177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-445O3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR302E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC00466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-274E7.2	19	5	11	4	7	7	8	10	3	43	34	51	41	37	25
CPLX3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
USP17L27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTA-992D9.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-757A13.1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0
MIR6772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-864I4.3	1	1	6	6	8	3	11	3	3	0	14	1	5	8	5
ZFAT-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP4F60P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCAP	2018	1690	2189	1337	2187	1678	2041	1750	1740	2128	1622	2576	1701	1818	2013
PLEKHG1	3158	3260	2630	2093	4692	3676	2392	4164	3263	5150	2875	4617	1701	1221	2949
ASB3	97	103	98	37	113	95	42	86	100	116	54	157	46	58	49
ERAP2	3562	3393	4308	732	968	3307	3509	5106	835	10002	6963	5442	2683	835	838
RPS8P3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTC-559E9.9	1	2	0	1	1	0	5	0	0	0	0	0	0	0	0
KRT8P25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPL21P107	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
RP5-890E16.2	8	14	28	21	6	17	18	7	16	11	6	3	6	19	25
CATSPER1	0	0	0	0	0	0	0	0	0	0	0	2	0	3	6
CFAP53	8	6	4	2	14	11	9	9	10	0	2	5	0	2	6
RP11-344L13.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-156E6.1	101	135	111	72	108	107	127	84	113	175	80	127	147	86	152
RP11-712L6.5	5	6	10	6	2	7	16	5	9	14	5	13	10	9	18
RP11-388E23.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC00652	23	28	24	7	19	9	7	16	8	19	5	28	8	14	15
RP4-737E23.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC093585.6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
RNU7-153P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CICP19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-1057B8.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDC37L1	329	347	290	247	289	416	483	285	201	280	186	623	460	260	380
MAZ	89	65	113	79	159	59	136	74	55	70	110	172	119	121	107
CTD-3035K23.6	1	0	0	1	0	1	1	0	0	0	0	2	0	0	1
RP11-662I13.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-1260E13.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP1-59B16.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-488I20.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
